"b","c","year","r","r_p","f","f_msy","f_msy_p","f_ratio","f_ratio_p","f_ratio_err","id","r_0","r_s","r_p_s","hcr","b_0","ai","status","growth"
7778.71749002101,2834.70898106738,100,1.49414086377103,0.455631475970508,0.364418554177332,1.24511738647586,0.37969289664209,0.294530722651976,0.954329944488561,1.05466107627471,312,0.8,0.00633,-0.00567,0.7,6000,10,"good","fast"
7982.59652287605,386.179068233679,100,0.22733492971892,0.0569539344963135,0.0483776258924011,0.189445774765767,0.0474616120802613,0.257491155853952,1.01352066744477,1.08184530525346,313,0.1,0.00833,-0.00567,0.7,1500,10,"good","slow"
7820.61460862024,409.477740066,100,0.22733492971892,0.0569539344963135,0.052358767252724,0.189445774765767,0.0474616120802613,0.27868088295564,1.09692635290939,1.05466041057886,314,0.1,0.00833,-0.00567,0.7,4000,10,"good","slow"
7910.70116376674,397.286740549158,100,0.22733492971892,0.0569539344963135,0.0502214319975636,0.189445774765767,0.0474616120802613,0.267304861186347,1.05214876379864,1.06865661235904,315,0.1,0.00833,-0.00567,0.7,6000,10,"good","slow"
8097.18124693153,783.444810294038,100,0.45466985943784,0.113907868992627,0.0967552517848021,0.378891549531533,0.0949232241605225,0.245229672241859,0.965257778518828,0.995478181516747,316,0.2,0.00833,-0.00567,0.7,1500,10,"good","slow"
7765.13879893737,597.662449736227,100,0.45466985943784,0.113907868992627,0.0769673878615042,0.378891549531533,0.0949232241605225,0.292614927103422,1.15177267055485,1.4967960969861,317,0.2,0.00833,-0.00567,0.7,4000,10,"good","slow"
7941.14600470361,837.513020521687,100,0.45466985943784,0.113907868992627,0.105465007194884,0.378891549531533,0.0949232241605225,0.267304861186347,1.05214876379864,0.926394244182701,318,0.2,0.00833,-0.00567,0.7,6000,10,"good","slow"
8108.81311520249,1176.85538195598,100,0.68200478915676,0.170861803488941,0.145132877677203,0.5683373242973,0.142384836240784,0.245229672241859,0.965257778518828,0.887791319474203,319,0.3,0.00833,-0.00567,0.7,1500,10,"good","slow"
8470.25502406501,977.900105584599,100,0.68200478915676,0.170861803488941,0.115451081792256,0.5683373242973,0.142384836240784,0.195076618068948,0.767848447036569,0.734747126729803,320,0.3,0.00833,-0.00567,0.7,4000,10,"good","slow"
7860.84741238244,870.496545350035,100,0.68200478915676,0.170861803488941,0.110738257554628,0.5683373242973,0.142384836240784,0.280670104245665,1.10475620198857,1.16953738255114,321,0.3,0.00833,-0.00567,0.7,6000,10,"good","slow"
8028.24923578137,1087.48538667884,100,0.90933971887568,0.227815737985254,0.135457352498723,0.757783099063067,0.189846448321045,0.257491155853952,1.01352066744477,1.10873250178904,322,0.4,0.00833,-0.00567,0.7,1500,10,"good","medium"
8329.72542124174,1413.66344204478,100,0.90933971887568,0.227815737985254,0.169713090234617,0.757783099063067,0.189846448321045,0.215071971421015,0.846552912857818,0.850423664701372,323,0.4,0.00833,-0.00567,0.7,4000,10,"good","medium"
7959.75555778005,1119.30090289438,100,0.90933971887568,0.227815737985254,0.140620009593178,0.757783099063067,0.189846448321045,0.267304861186347,1.05214876379864,1.31259113915994,324,0.4,0.00833,-0.00567,0.7,6000,10,"good","medium"
8031.76596511083,1942.78884557726,100,1.1366746485946,0.284769672481568,0.241888129462005,0.947228873828835,0.237308060401306,0.257491155853952,1.01352066744477,1.08864457240514,325,0.5,0.00833,-0.00567,0.7,1500,10,"good","medium"
7689.86507769238,2219.5081051402,100,1.1366746485946,0.284769672481568,0.288627704480641,0.947228873828835,0.237308060401306,0.307245673458593,1.2093613040826,1.09912362420253,326,0.5,0.00833,-0.00567,0.7,4000,10,"good","medium"
7871.01137996535,2075.29067954764,100,1.1366746485946,0.284769672481568,0.263662517987209,0.947228873828835,0.237308060401306,0.280670104245664,1.10475620198857,1.02717727002624,327,0.5,0.00833,-0.00567,0.7,6000,10,"good","medium"
8120.08742538531,2244.7460095936,100,1.36400957831352,0.341723606977881,0.276443576528006,1.1366746485946,0.284769672481568,0.245229672241859,0.965257778518828,1.05691402473372,328,0.6,0.00833,-0.00567,0.7,1500,10,"good","fast"
7791.77617215577,1799.13797631702,100,1.36400957831352,0.341723606977881,0.230902163584513,1.1366746485946,0.284769672481568,0.292614927103422,1.15177267055485,1.19426381993324,329,0.6,0.00833,-0.00567,0.7,4000,10,"good","fast"
7965.79396879431,2400.32148066243,100,1.36400957831352,0.341723606977881,0.301328591985381,1.1366746485946,0.284769672481568,0.267304861186347,1.05214876379864,1.06411883847657,330,0.6,0.00833,-0.00567,0.7,6000,10,"good","fast"
8035.78255752087,2857.32780505514,100,1.59134450803244,0.398677541474195,0.355575550309148,1.32612042336037,0.332231284561829,0.257491155853952,1.01352066744477,0.918828908567585,331,0.7,0.00833,-0.00567,0.7,1500,10,"good","fast"
7980.67382495521,2785.72162213824,100,1.59134450803244,0.398677541474195,0.349058448351493,1.32612042336037,0.332231284561829,0.265410364719657,1.0446917646756,1.08953019253266,332,0.7,0.00833,-0.00567,0.7,4000,10,"good","fast"
7967.53506514714,2800.98714323743,100,1.59134450803244,0.398677541474195,0.351550023982945,1.32612042336037,0.332231284561829,0.267304861186347,1.05214876379864,1.00224825942307,333,0.7,0.00833,-0.00567,0.7,6000,10,"good","fast"
8038.38489156884,3111.02381650757,100,1.81867943775136,0.455631475970508,0.387021007139208,1.51556619812613,0.37969289664209,0.257491155853952,1.01352066744477,1.0098199342173,334,0.8,0.00833,-0.00567,0.7,1500,10,"good","fast"
7796.31545017907,2400.24814057828,100,1.81867943775136,0.455631475970508,0.307869551446017,1.51556619812613,0.37969289664209,0.292614927103422,1.15177267055485,1.13385172082914,335,0.8,0.00833,-0.00567,0.7,4000,10,"good","fast"
7968.78539112381,3201.63050898802,100,1.81867943775136,0.455631475970508,0.401771455980509,1.51556619812613,0.37969289664209,0.267304861186347,1.05214876379864,1.09918069826098,336,0.8,0.00833,-0.00567,0.7,6000,10,"good","fast"
8310.59628729598,281.432842690708,100,0.276606022391735,0.0569539344963135,0.0338643381246807,0.230505018659779,0.0474616120802613,0.21204469669275,1.01352066744477,1.15866350952628,337,0.1,0.01033,-0.00567,0.7,1500,10,"good","slow"
8598.92636624672,347.464372932299,100,0.276606022391735,0.0569539344963135,0.0404078786272897,0.230505018659779,0.0474616120802613,0.168678455311399,0.806240869388398,0.716539272370882,338,0.1,0.01033,-0.00567,0.7,4000,10,"good","slow"
8251.31945201795,290.075155124785,100,0.276606022391735,0.0569539344963135,0.0351550023982945,0.230505018659779,0.0474616120802613,0.220126310850481,1.05214876379864,1.10545427827451,339,0.1,0.01033,-0.00567,0.7,6000,10,"good","slow"
8339.00122934763,806.842163579304,100,0.55321204478347,0.113907868992627,0.0967552517848021,0.461010037319558,0.0949232241605225,0.21204469669275,1.01352066744477,1.07282966524644,340,0.2,0.01033,-0.00567,0.7,1500,10,"good","slow"
8212.72533311436,602.011443917919,100,0.55321204478347,0.113907868992627,0.0733022741538135,0.461010037319558,0.0949232241605225,0.229494497022312,1.09692635290939,1.1455229374772,341,0.2,0.01033,-0.00567,0.7,4000,10,"good","slow"
8280.32885868003,582.189961771127,100,0.55321204478347,0.113907868992627,0.070310004796589,0.461010037319558,0.0949232241605225,0.220126310850481,1.05214876379864,1.11312672836899,342,0.2,0.01033,-0.00567,0.7,6000,10,"good","slow"
8349.28376786022,1211.75557977312,100,0.829818067175204,0.170861803488941,0.145132877677203,0.691515055979337,0.142384836240784,0.21204469669275,1.01352066744477,1.06513589727039,343,0.3,0.01033,-0.00567,0.7,1500,10,"good","slow"
8667.84533973164,1050.74772734398,100,0.829818067175204,0.170861803488941,0.121223635881869,0.691515055979337,0.142384836240784,0.168678455311399,0.806240869388398,0.932117746859061,344,0.3,0.01033,-0.00567,0.7,4000,10,"good","slow"
8366.67124513233,1200.5320313811,100,0.829818067175204,0.170861803488941,0.143489805707325,0.691515055979337,0.142384836240784,0.209644105571887,1.00204644171299,1.06850951524951,345,0.3,0.01033,-0.00567,0.7,6000,10,"good","slow"
8278.13319578762,1766.10105997476,100,1.10642408956694,0.227815737985254,0.213345330185489,0.922020074639116,0.189846448321045,0.222646931527388,1.06419670081701,0.868650206764331,346,0.4,0.01033,-0.00567,0.7,1500,10,"good","medium"
8609.45935213139,1461.13795189954,100,1.10642408956694,0.227815737985254,0.169713090234617,0.922020074639116,0.189846448321045,0.177112378076969,0.846552912857818,0.983520722501957,347,0.4,0.01033,-0.00567,0.7,4000,10,"good","medium"
8836.18282986796,1242.54411430311,100,1.10642408956694,0.227815737985254,0.140620009593178,0.922020074639116,0.189846448321045,0.146750873900321,0.701432509199092,0.730682615492675,348,0.4,0.01033,-0.00567,0.7,6000,10,"good","medium"
8430.35135268779,1942.09706610394,100,1.38303011195867,0.284769672481568,0.230369647106672,1.15252509329889,0.237308060401306,0.201947330183572,0.965257778518828,1.09399586369429,349,0.5,0.01033,-0.00567,0.7,1500,10,"good","medium"
8232.4287984307,1508.63938183579,100,1.38303011195867,0.284769672481568,0.183255685384534,1.15252509329889,0.237308060401306,0.229494497022312,1.09692635290939,1.18202429388423,350,0.5,0.01033,-0.00567,0.7,4000,10,"good","medium"
8374.67363749403,2002.80048851045,100,1.38303011195867,0.284769672481568,0.239149676178874,1.15252509329889,0.237308060401306,0.209644105571887,1.00204644171299,1.01617187581284,351,0.5,0.01033,-0.00567,0.7,6000,10,"good","medium"
5429.74125384136,257.161698491543,100,1.65963613435041,0.341723606977881,0.947233713244105,1.38303011195867,0.284769672481568,0.691972379507029,3.30745507371743,3.3007304502762,352,0.6,0.01033,-0.00567,0.7,1500,10,"good","fast"
8068.77729523928,1956.25304169996,100,1.65963613435041,0.341723606977881,0.242447271763738,1.38303011195867,0.284769672481568,0.253017682967099,1.2093613040826,1.1405596696613,353,0.6,0.01033,-0.00567,0.7,4000,10,"good","fast"
8517.34983983744,2327.91023554207,100,1.65963613435041,0.341723606977881,0.273313915632999,1.38303011195867,0.284769672481568,0.190153383738673,0.908885661417676,0.844893868331321,354,0.6,0.01033,-0.00567,0.7,6000,10,"good","fast"
8438.49374521542,2857.64005450979,100,1.93624215674214,0.398677541474195,0.338643381246807,1.61353513061845,0.332231284561829,0.201947330183572,0.965257778518828,0.922092748806699,355,0.7,0.01033,-0.00567,0.7,1500,10,"good","fast"
8075.26432451925,3263.04300708457,100,1.93624215674214,0.398677541474195,0.404078786272897,1.61353513061845,0.332231284561829,0.253017682967099,1.2093613040826,1.04484050699022,356,0.7,0.01033,-0.00567,0.7,4000,10,"good","fast"
8383.13810972706,2806.75467002561,100,1.93624215674214,0.398677541474195,0.334809546650424,1.61353513061845,0.332231284561829,0.209644105571887,1.00204644171299,1.07723232582085,357,0.7,0.01033,-0.00567,0.7,6000,10,"good","fast"
8558.22330144914,3004.27410562276,100,2.21284817913388,0.455631475970508,0.351039462257785,1.84404014927823,0.37969289664209,0.1831721815724,0.875517259427509,0.828821018367416,358,0.8,0.01033,-0.00567,0.7,1500,10,"good","fast"
8080.77889149338,2612.21706129144,100,2.21284817913388,0.455631475970508,0.323263029018318,1.84404014927823,0.37969289664209,0.253017682967099,1.2093613040826,1.22714488436763,359,0.8,0.01033,-0.00567,0.7,4000,10,"good","fast"
8402.27713630096,2363.05658302236,100,2.21284817913388,0.455631475970508,0.281240019186356,1.84404014927823,0.37969289664209,0.220126310850481,1.05214876379864,1.15128890723472,360,0.8,0.01033,-0.00567,0.7,6000,10,"good","fast"
8591.68043590006,415.645101915034,100,0.336425271291005,0.0569539344963135,0.0483776258924011,0.280354392742504,0.0474616120802613,0.174686479996179,1.01352066744477,1.03141819764939,361,0.1,0.01233,-0.00567,0.7,1500,10,"good","slow"
8614.9951153066,429.590975357802,100,0.336425271291005,0.0569539344963135,0.0498654926216419,0.280354392742504,0.0474616120802613,0.171484770542958,0.994944537786291,0.960340362434262,362,0.1,0.01233,-0.00567,0.7,4000,10,"good","slow"
8540.26870617509,450.349750271497,100,0.336425271291005,0.0569539344963135,0.0527325035974418,0.280354392742504,0.0474616120802613,0.181344268433807,1.05214876379864,0.963896722507306,363,0.1,0.01233,-0.00567,0.7,6000,10,"good","slow"
8739.31928800983,805.309560132541,100,0.672850542582011,0.113907868992627,0.0921478588426687,0.560708785485009,0.0949232241605225,0.158445786844607,0.919293122398884,0.857047710703742,364,0.2,0.01233,-0.00567,0.7,1500,10,"good","slow"
8887.1752869537,718.223800669347,100,0.672850542582011,0.113907868992627,0.0808157572545794,0.560708785485009,0.0949232241605225,0.138960540249854,0.806240869388398,0.998444305964999,365,0.2,0.01233,-0.00567,0.7,4000,10,"good","slow"
8693.83604236193,831.651229713232,100,0.672850542582011,0.113907868992627,0.0956598704715497,0.560708785485009,0.0949232241605225,0.164484597218872,0.954329944488561,0.993688145631553,366,0.2,0.01233,-0.00567,0.7,6000,10,"good","slow"
8626.05774437484,1251.92458345085,100,1.00927581387302,0.170861803488941,0.145132877677203,0.841063178227513,0.142384836240784,0.174686479996179,1.01352066744477,1.04280140344387,367,0.3,0.01233,-0.00567,0.7,1500,10,"good","slow"
8450.91318692781,975.66706956326,100,1.00927581387302,0.170861803488941,0.115451081792256,0.841063178227513,0.142384836240784,0.198515057499792,1.15177267055485,1.25751193231777,368,0.3,0.01233,-0.00567,0.7,4000,10,"good","slow"
8576.83415910296,1292.22268042731,100,1.00927581387302,0.170861803488941,0.150664295992691,0.841063178227513,0.142384836240784,0.181344268433807,1.05214876379864,1.00698691210626,369,0.3,0.01233,-0.00567,0.7,6000,10,"good","slow"
8691.85138608148,1121.30969244853,100,1.34570108516402,0.227815737985254,0.129007002379736,1.12141757097002,0.189846448321045,0.166368076186837,0.965257778518828,1.18165832010489,370,0.4,0.01233,-0.00567,0.7,1500,10,"good","medium"
8995.63504336446,1318.80101227271,100,1.34570108516402,0.227815737985254,0.146604548307627,1.12141757097002,0.189846448321045,0.126041306349074,0.731284235272924,0.733186606263718,371,0.4,0.01233,-0.00567,0.7,4000,10,"good","medium"
8514.65419210659,1885.79593782818,100,1.34570108516402,0.227815737985254,0.221476515109255,1.12141757097002,0.189846448321045,0.190411481855497,1.10475620198857,0.94692144704838,372,0.4,0.01233,-0.00567,0.7,6000,10,"good","medium"
8694.31315929416,2103.05114705856,100,1.68212635645502,0.284769672481568,0.241888129462005,1.40177196371252,0.237308060401306,0.166368076186837,0.965257778518828,0.805835691072815,373,0.5,0.01233,-0.00567,0.7,1500,10,"good","medium"
8948.73499974624,1721.90189398822,100,1.68212635645502,0.284769672481568,0.192418469653761,1.40177196371252,0.237308060401306,0.132343371666528,0.76784844703657,0.711526583604392,374,0.5,0.01233,-0.00567,0.7,4000,10,"good","medium"
9035.96730216073,1588.29726089186,100,1.68212635645502,0.284769672481568,0.175775011991472,1.40177196371252,0.237308060401306,0.120896178955871,0.701432509199092,0.579406461112544,375,0.5,0.01233,-0.00567,0.7,6000,10,"good","medium"
8705.84547652486,2527.00881324223,100,2.01855162774603,0.341723606977881,0.290265755354406,1.68212635645503,0.284769672481568,0.166368076186837,0.965257778518828,0.936746141382347,376,0.6,0.01233,-0.00567,0.7,1500,10,"good","fast"
8604.99556674985,2574.55405765815,100,2.01855162774603,0.341723606977881,0.299192955729851,1.68212635645503,0.284769672481568,0.180059009070106,1.0446917646756,1.06675429134907,377,0.6,0.01233,-0.00567,0.7,4000,10,"good","fast"
8529.31852068774,2698.63391745536,100,2.01855162774603,0.341723606977881,0.31639502158465,1.68212635645503,0.284769672481568,0.190411481855497,1.10475620198857,1.03659660258541,378,0.6,0.01233,-0.00567,0.7,6000,10,"good","fast"
8359.22444659259,2830.79603119509,100,2.35497689903704,0.398677541474195,0.338643381246807,1.96248074919753,0.332231284561829,0.166368076186837,0.965257778518828,0.931227170155901,379,0.7,0.01233,-0.00567,0.7,1500,10,"good","fast"
7109.5193813453,2010.96417381835,100,2.35497689903704,0.398677541474195,0.282855150391028,1.96248074919753,0.332231284561829,0.145908567262347,0.846552912857818,1.00241469419734,380,0.7,0.01233,-0.00567,0.7,4000,10,"good","fast"
8876.23111260693,3120.43926051513,100,2.35497689903704,0.398677541474195,0.351550023982945,1.96248074919753,0.332231284561829,0.181344268433807,1.05214876379864,1.08082193628096,381,0.7,0.01233,-0.00567,0.7,6000,10,"good","fast"
10283.4816880303,3790.40327599913,100,2.69140217032804,0.455631475970508,0.368591435370675,2.24283514194004,0.37969289664209,0.158445786844607,0.919293122398884,0.84971932403005,382,0.8,0.01233,-0.00567,0.7,1500,10,"good","fast"
4132.56031065161,1402.69916180323,100,2.69140217032804,0.455631475970508,0.339426180469234,2.24283514194004,0.37969289664209,0.145908567262347,0.846552912857818,0.673046790640951,383,0.8,0.01233,-0.00567,0.7,4000,10,"good","fast"
10212.2549646748,4102.99254600157,100,2.69140217032804,0.455631475970508,0.401771455980509,2.24283514194004,0.37969289664209,0.181344268433807,1.05214876379864,1.08066878577094,384,0.8,0.01233,-0.00567,0.7,6000,10,"good","fast"
8775.98800368167,312.052676391559,100,0.409023041663114,0.0569539344963135,0.0355575550309148,0.340852534719262,0.0474616120802613,0.151163379722109,1.06419670081701,1.3085412384171,385,0.1,0.01433,-0.00567,0.7,1500,10,"good","slow"
8680.04169890015,334.040068046639,100,0.409023041663114,0.0569539344963135,0.0384836939307521,0.340852534719262,0.0474616120802613,0.163603072081473,1.15177267055485,1.33723137715532,386,0.1,0.01433,-0.00567,0.7,4000,10,"good","slow"
8789.14516638188,441.403456290162,100,0.409023041663114,0.0569539344963135,0.0502214319975636,0.340852534719262,0.0474616120802613,0.14945203549695,1.05214876379864,1.09188391478175,387,0.1,0.01433,-0.00567,0.7,6000,10,"good","slow"
6637.33822734865,104.785175585809,100,0.818046083326228,0.113907868992627,0.315744571081368,0.681705069438524,0.0949232241605225,0.469806086448425,3.30745507371743,2.68759814278955,388,0.2,0.01433,-0.00567,0.7,1500,10,"good","slow"
9120.27346399322,701.963625106151,100,0.818046083326228,0.113907868992627,0.0769673878615042,0.681705069438524,0.0949232241605225,0.109068714720982,0.76784844703657,0.854831748621377,389,0.2,0.01433,-0.00567,0.7,4000,10,"good","slow"
8810.5735344459,884.959239239416,100,0.818046083326228,0.113907868992627,0.100442863995127,0.681705069438524,0.0949232241605225,0.14945203549695,1.05214876379864,1.00141126976223,390,0.2,0.01433,-0.00567,0.7,6000,10,"good","slow"
8960.39850972328,1238.52230557206,100,1.22706912498934,0.170861803488941,0.138221788264003,1.02255760415779,0.142384836240784,0.130580610925048,0.919293122398883,0.952560467644726,391,0.3,0.01433,-0.00567,0.7,1500,10,"good","slow"
9083.39497976411,1101.12216559812,100,1.22706912498934,0.170861803488941,0.121223635881869,1.02255760415779,0.142384836240784,0.114522150457031,0.806240869388398,0.857698854800721,392,0.3,0.01433,-0.00567,0.7,4000,10,"good","slow"
8817.5524479651,1394.91484854885,100,1.22706912498934,0.170861803488941,0.158197510792325,1.02255760415779,0.142384836240784,0.14945203549695,1.05214876379864,0.898697992365121,393,0.3,0.01433,-0.00567,0.7,6000,10,"good","slow"
8862.2353176018,1200.45493334302,100,1.63609216665246,0.227815737985254,0.135457352498723,1.36341013887705,0.189846448321045,0.143965123544866,1.01352066744477,1.17705330962294,394,0.4,0.01433,-0.00567,0.7,1500,10,"good","medium"
8654.78509317695,1398.88602236148,100,1.63609216665246,0.227815737985254,0.161631514509159,1.36341013887705,0.189846448321045,0.171783225685547,1.2093613040826,1.3273673408034,395,0.4,0.01433,-0.00567,0.7,4000,10,"good","medium"
9162.41172100793,1352.83934531002,100,1.63609216665246,0.227815737985254,0.147651010072837,1.36341013887705,0.189846448321045,0.104616424847865,0.736504134659047,0.806790573769348,396,0.4,0.01433,-0.00567,0.7,6000,10,"good","medium"
8925.34523129585,2158.93506280078,100,2.04511520831557,0.284769672481568,0.241888129462005,1.70426267359631,0.237308060401306,0.137109641471301,0.965257778518828,0.956492716188683,397,0.5,0.01433,-0.00567,0.7,1500,10,"good","medium"
8775.54370448425,2412.25241428079,100,2.04511520831557,0.284769672481568,0.274883528076801,1.70426267359631,0.237308060401306,0.155812449601403,1.09692635290939,0.900932037593533,398,0.5,0.01433,-0.00567,0.7,4000,10,"good","medium"
8886.5924345766,2125.22570306263,100,2.04511520831557,0.284769672481568,0.239149676178874,1.70426267359631,0.237308060401306,0.142335271901858,1.00204644171299,1.09897390397902,399,0.5,0.01433,-0.00567,0.7,6000,10,"good","medium"
9400.23207411551,2864.99373667485,100,2.45413824997868,0.341723606977881,0.304779043122127,2.04511520831557,0.284769672481568,0.143965123544866,1.01352066744477,0.990558871193245,400,0.6,0.01433,-0.00567,0.7,1500,10,"good","fast"
8867.29984107651,1768.68909919635,100,2.45413824997868,0.341723606977881,0.199461970486567,2.04511520831557,0.284769672481568,0.141326484899232,0.99494453778629,1.10448670058514,401,0.6,0.01433,-0.00567,0.7,4000,10,"good","fast"
9022.88501555672,2589.38403560353,100,2.45413824997868,0.341723606977881,0.286979611414649,2.04511520831557,0.284769672481568,0.142335271901858,1.00204644171299,1.07617315664636,402,0.6,0.01433,-0.00567,0.7,6000,10,"good","fast"
10513.4006420201,3229.29119439098,100,2.8631612916418,0.398677541474195,0.307159529475562,2.38596774303483,0.332231284561829,0.186543729892926,1.31327588914126,1.19449687638411,403,0.7,0.01433,-0.00567,0.7,1500,10,"good","fast"
1289.99190484996,383.124896962021,100,2.8631612916418,0.398677541474195,0.296997907910579,2.38596774303483,0.332231284561829,0.120248257979883,0.846552912857818,0.689297955518498,404,0.7,0.01433,-0.00567,0.7,4000,10,"good","fast"
12156.1725217897,4273.50274157597,100,2.8631612916418,0.398677541474195,0.351550023982945,2.38596774303483,0.332231284561829,0.14945203549695,1.05214876379864,1.01225005079827,405,0.7,0.01433,-0.00567,0.7,6000,10,"good","fast"
NA,NA,100,3.27218433330491,0.455631475970508,0.406372057496169,2.72682027775409,0.37969289664209,0.143965123544866,1.01352066744477,0.865931869989648,406,0.8,0.01433,-0.00567,0.7,1500,10,NA,"fast"
13972.8354323602,4301.81057698976,100,3.27218433330491,0.455631475970508,0.307869551446017,2.72682027775409,0.37969289664209,0.109068714720982,0.76784844703657,0.728683237947769,407,0.8,0.01433,-0.00567,0.7,4000,10,"good","fast"
NA,NA,100,3.27218433330491,0.455631475970508,0.421860028779534,2.72682027775409,0.37969289664209,0.156924637271798,1.10475620198857,1.03581373914672,408,0.8,0.01433,-0.00567,0.7,6000,10,NA,"fast"
1035.45813889131,52.0877455354294,100,0.0171191949254706,0.0569539344963135,0.0503040572854072,0.0142659957712255,0.0474616120802613,3.29889909681957,1.00369502823046,0.972733568308336,409,0.1,-0.01767,-0.00567,0.8,1500,10,"good","slow"
1222.794347499,57.7894843197821,100,0.0171191949254706,0.0569539344963135,0.0472601827428953,0.0142659957712255,0.0474616120802613,3.09928428399934,0.942961920212098,0.92269790823588,410,0.1,-0.01767,-0.00567,0.8,4000,10,"good","slow"
1533.79653952537,67.0732700803237,100,0.0171191949254706,0.0569539344963135,0.0437302265012799,0.0142659957712255,0.0474616120802613,2.86779262933601,0.87253023496097,0.899500916635373,411,0.1,-0.01767,-0.00567,0.8,6000,10,"good","slow"
506.876088578186,55.0651631496387,100,0.0342383898509413,0.113907868992627,0.10863634010454,0.0285319915424511,0.0949232241605225,3.74024840909248,1.13797622248351,1.09872317166339,412,0.2,-0.01767,-0.00567,0.8,1500,10,"over","slow"
587.864059024988,46.6747056006019,100,0.0342383898509413,0.113907868992627,0.0793971070080642,0.0285319915424511,0.0949232241605225,3.41696092310927,1.03961551703384,1.23996105606495,413,0.2,-0.01767,-0.00567,0.8,4000,10,"over","slow"
813.332670396673,78.4257242836288,100,0.0342383898509413,0.113907868992627,0.0964251494353221,0.0285319915424511,0.0949232241605225,3.16174137384295,0.961964584044469,0.838166553063138,414,0.2,-0.01767,-0.00567,0.8,6000,10,"over","slow"
758.038719951952,83.0093566106553,100,0.0513575847764119,0.170861803488941,0.109505430825376,0.0427979873136766,0.142384836240784,3.14180866363769,0.955900026886151,1.17444892492171,415,0.3,-0.01767,-0.00567,0.8,1500,10,"over","slow"
425.205018761662,50.6400725624784,100,0.0513575847764119,0.170861803488941,0.119095660512096,0.0427979873136766,0.142384836240784,3.41696092310928,1.03961551703384,1.10519652344686,416,0.3,-0.01767,-0.00567,0.8,4000,10,"over","slow"
752.407352509336,108.826487102922,100,0.0513575847764119,0.170861803488941,0.144637724152983,0.0427979873136766,0.142384836240784,3.16174137384295,0.961964584044469,0.904759002881179,417,0.3,-0.01767,-0.00567,0.8,6000,10,"over","slow"
311.713998585383,59.735157491438,100,0.0684767797018826,0.227815737985254,0.191634503944409,0.0570639830849021,0.189846448321045,4.12362387102446,1.25461878528807,1.29919911870479,418,0.4,-0.01767,-0.00567,0.8,1500,10,"over","medium"
604.812335329105,116.73807039433,100,0.0684767797018826,0.227815737985254,0.193015359600442,0.0570639830849021,0.189846448321045,3.1644475108915,0.962787930325038,0.804427103161587,419,0.4,-0.01767,-0.00567,0.8,4000,10,"over","medium"
592.690201194455,108.857602321955,100,0.0684767797018826,0.227815737985254,0.183666951305375,0.0570639830849021,0.189846448321045,3.01118226080281,0.916156746709018,0.787894910695668,420,0.4,-0.01767,-0.00567,0.8,6000,10,"over","medium"
263.992357395882,60.2262433984223,100,0.0855959746273532,0.284769672481568,0.228136314219534,0.0713299788561277,0.237308060401306,3.9272608295471,1.19487503360769,1.17045837604941,421,0.5,-0.01767,-0.00567,0.8,1500,10,"over","medium"
285.25987239102,81.9338345969178,100,0.0855959746273532,0.284769672481568,0.287225237500657,0.0713299788561277,0.237308060401306,3.95555938861437,1.2034849129063,1.02000740424864,422,0.5,-0.01767,-0.00567,0.8,4000,10,"over","medium"
442.340971812172,101.554272162748,100,0.0855959746273532,0.284769672481568,0.229583689131719,0.0713299788561277,0.237308060401306,3.16174137384295,0.961964584044469,1.0169845842931,423,0.5,-0.01767,-0.00567,0.8,6000,10,"over","medium"
234.709895683653,64.2550206145439,100,0.102715169552824,0.341723606977881,0.273763577063441,0.0855959746273532,0.284769672481568,3.92726082954711,1.19487503360769,1.16318649717102,424,0.6,-0.01767,-0.00567,0.8,1500,10,"over","fast"
789.754793187696,188.112737474565,100,0.102715169552824,0.341723606977881,0.238191321024193,0.0855959746273532,0.284769672481568,2.60339879855945,0.792088012978162,0.834800632998637,425,0.6,-0.01767,-0.00567,0.8,4000,10,"over","fast"
362.501602506478,90.5844410553439,100,0.102715169552824,0.341723606977881,0.249887008578742,0.0855959746273532,0.284769672481568,3.58474078667001,1.09066279370121,1.18128546213076,426,0.6,-0.01767,-0.00567,0.8,6000,10,"over","fast"
260.133875498667,98.9099725998485,100,0.119834364478295,0.398677541474195,0.38022719036589,0.0998619703985787,0.332231284561829,3.74024840909248,1.13797622248351,1.07401015847729,427,0.7,-0.01767,-0.00567,0.8,1500,10,"over","fast"
251.744808387005,96.40994983802,100,0.119834364478295,0.398677541474195,0.38296698333421,0.0998619703985787,0.332231284561829,3.76719941772797,1.14617610752981,1.06734525832551,428,0.7,-0.01767,-0.00567,0.8,4000,10,"over","fast"
252.773698926702,77.376957753417,100,0.119834364478295,0.398677541474195,0.306111585508959,0.0998619703985787,0.332231284561829,3.76397782600351,1.14519593338627,1.10315445850275,429,0.7,-0.01767,-0.00567,0.8,6000,10,"over","fast"
334.367745262862,134.560433696764,100,0.136953559403765,0.455631475970508,0.402432458283258,0.114127966169804,0.37969289664209,3.46384405166055,1.05387977964198,1.03895364170363,430,0.8,-0.01767,-0.00567,0.8,1500,10,"over","fast"
249.731413082036,79.311806910998,100,0.136953559403765,0.455631475970508,0.317588428032257,0.114127966169804,0.37969289664209,3.41696092310927,1.03961551703384,1.19588040638857,431,0.8,-0.01767,-0.00567,0.8,4000,10,"over","fast"
